order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue
O000835,C087704,P000236,2023-10-04,2,32.4,0.2,51.84
O000836,C002723,P000051,2026-06-03,5,106.41,0.0,532.05
O000837,C023088,P000259,2023-05-16,2,68.69,0.0,137.38
O000838,C092090,P000055,2023-05-04,4,71.22,0.1,256.39
O000839,C011380,P000170,2023-07-05,5,111.92,0.2,447.68
O000840,C053152,P000225,2023-01-22,2,125.66,0.2,201.06
O000841,C015950,P000327,2024-10-16,4,265.39,0.1,955.4
O000842,C072220,P000016,2021-09-14,3,70.4,0.1,190.08
O000843,C090495,P000434,2023-09-05,3,178.01,0.2,427.22
O000844,C076512,P000369,2024-11-23,4,481.91,0.2,1542.11
O000845,C006125,P000469,2024-05-23,1,417.78,0.0,417.78
O000846,C006918,P000355,2024-09-22,1,15.81,0.0,15.81
O000847,C073787,P000311,2027-12-02,4,449.96,0.0,1799.84
O000848,C086393,P000323,2026-02-01,3,217.24,0.2,521.38
O000849,C090550,P000455,2026-07-15,2,50.75,0.1,91.35
O000850,C043997,P000220,2025-09-04,3,303.67,0.0,911.01
O000851,C018741,P000108,2024-07-15,2,614.96,0.0,1229.92
O000852,C061517,P000295,2022-12-02,1,42.95,0.2,34.36
O000853,C044099,P000338,2025-05-20,5,64.37,0.1,289.67
O000854,C044739,P000192,2025-08-09,4,200.57,0.1,722.05
O000855,C091724,P000002,2026-11-06,1,272.56,0.2,218.05
O000856,C032774,P000170,2025-03-13,3,111.92,0.0,335.76
O000857,C070604,P000181,2027-12-22,4,78.18,0.0,312.72
O000858,C085033,P000476,2026-03-12,1,203.92,0.1,183.53
O000859,C082029,P000100,2024-10-09,3,158.92,0.0,476.76
O000860,C071940,P000205,2024-01-13,5,197.38,0.2,789.52
O000861,C093240,P000421,2022-04-27,2,106.2,0.1,191.16
O000862,C025550,P000230,2027-02-24,4,273.85,0.1,985.86
O000863,C095536,P000195,2023-04-05,2,261.33,0.1,470.39
O000864,C065030,P000366,2023-06-28,2,181.72,0.0,363.44
O000865,C079939,P000269,2023-01-21,4,65.77,0.0,263.08
O000866,C063727,P000136,2022-11-11,2,66.76,0.2,106.82
O000867,C032523,P000365,2028-02-23,4,428.75,0.1,1543.5
O000868,C028194,P000212,2027-03-30,1,280.16,0.2,224.13
O000869,C081402,P000144,2024-10-13,3,56.45,0.1,152.42
O000870,C054199,P000255,2026-12-10,2,67.62,0.2,108.19
O000871,C090540,P000141,2025-09-08,1,353.49,0.1,318.14
O000872,C010122,P000032,2025-10-16,1,268.01,0.2,214.41
O000873,C007183,P000165,2022-09-03,1,35.83,0.1,32.25
O000874,C099798,P000034,2025-07-31,3,296.86,0.2,712.46
O000875,C030656,P000260,2025-10-21,3,240.98,0.1,650.65
O000876,C020423,P000182,2025-09-15,4,207.77,0.1,747.97
O000877,C026670,P000497,2027-03-21,2,190.77,0.2,305.23
O000878,C016300,P000277,2025-08-07,3,510.84,0.1,1379.27
O000879,C032785,P000291,2023-06-03,2,253.44,0.1,456.19
O000880,C036581,P000043,2025-04-22,5,118.94,0.2,475.76
O000881,C018707,P000009,2023-11-06,3,20.7,0.1,55.89
O000882,C074459,P000172,2027-04-18,5,67.69,0.0,338.45
O000883,C048833,P000476,2023-03-25,5,203.92,0.0,1019.6
O000884,C044460,P000047,2025-05-22,5,109.73,0.2,438.92
O000885,C050290,P000130,2022-12-23,1,224.68,0.1,202.21
O000886,C006630,P000279,2023-11-03,4,282.29,0.2,903.33
O000887,C072195,P000031,2023-06-21,1,138.4,0.2,110.72
O000888,C078974,P000287,2027-03-31,2,443.35,0.2,709.36
O000889,C015351,P000316,2023-09-21,3,104.36,0.1,281.77
O000890,C011003,P000096,2022-11-27,2,16.29,0.2,26.06
O000891,C048366,P000188,2026-07-01,2,615.91,0.2,985.46
O000892,C042612,P000327,2025-08-01,3,265.39,0.2,636.94
O000893,C016905,P000044,2024-12-18,4,396.87,0.0,1587.48
O000894,C013572,P000347,2028-02-08,3,189.06,0.0,567.18
O000895,C028100,P000431,2026-06-24,4,435.79,0.2,1394.53
O000896,C087666,P000444,2027-05-06,2,132.3,0.2,211.68
O000897,C081775,P000468,2025-11-02,3,177.83,0.2,426.79
O000898,C042187,P000163,2023-09-27,2,221.57,0.2,354.51
O000899,C034946,P000109,2023-09-21,3,111.76,0.1,301.75
O000900,C048179,P000339,2026-08-21,5,155.74,0.2,622.96
O000901,C057470,P000354,2026-02-24,1,190.01,0.2,152.01
O000902,C068010,P000392,2025-01-12,5,275.13,0.2,1100.52
O000903,C019149,P000424,2027-01-28,5,50.76,0.2,203.04
O000904,C084358,P000329,2022-07-25,5,156.22,0.2,624.88
O000905,C016905,P000068,2024-03-17,1,277.43,0.1,249.69
O000906,C027914,P000052,2024-07-20,5,90.97,0.2,363.88
O000907,C025825,P000234,2026-07-17,4,832.8,0.1,2998.08
O000908,C078055,P000175,2027-05-02,4,498.03,0.1,1792.91
O000909,C093136,P000247,2024-01-21,1,118.26,0.0,118.26
O000910,C012571,P000205,2023-12-05,2,197.38,0.1,355.28
O000911,C027401,P000333,2023-12-04,4,70.82,0.0,283.28
O000912,C015664,P000011,2026-09-15,4,270.84,0.1,975.02
O000913,C059424,P000187,2023-02-05,4,668.34,0.1,2406.02
O000914,C021303,P000403,2026-05-06,3,269.48,0.2,646.75
O000915,C066212,P000115,2023-06-23,4,334.92,0.0,1339.68
O000916,C098315,P000084,2023-04-03,1,299.03,0.2,239.22
O000917,C007171,P000270,2025-07-22,3,175.71,0.1,474.42
O000918,C084549,P000104,2027-10-03,1,801.36,0.2,641.09
O000919,C078883,P000326,2024-07-12,2,91.32,0.1,164.38
O000920,C027816,P000462,2023-05-13,5,290.05,0.0,1450.25
O000921,C056876,P000260,2025-10-07,4,240.98,0.0,963.92
O000922,C035344,P000043,2026-05-14,2,118.94,0.1,214.09
O000923,C019875,P000444,2027-05-31,5,132.3,0.0,661.5
O000924,C079957,P000009,2024-06-29,2,20.7,0.0,41.4
O000925,C052115,P000331,2023-05-12,1,44.57,0.2,35.66
O000926,C048302,P000081,2022-02-21,2,585.82,0.1,1054.48
O000927,C064306,P000349,2025-01-14,4,408.66,0.1,1471.18
O000928,C030405,P000338,2026-01-22,3,64.37,0.1,173.8
O000929,C060958,P000151,2025-06-29,2,139.77,0.2,223.63
O000930,C095256,P000198,2024-03-26,1,124.46,0.2,99.57
O000931,C015919,P000262,2023-06-15,2,148.1,0.0,296.2
O000932,C075576,P000239,2023-04-07,4,820.42,0.1,2953.51
O000933,C047741,P000383,2023-06-17,5,278.52,0.2,1114.08
O000934,C091508,P000170,2026-01-07,1,111.92,0.1,100.73
O000935,C074352,P000222,2024-03-31,5,79.72,0.0,398.6
O000936,C039381,P000016,2023-04-11,3,70.4,0.0,211.2
O000937,C051634,P000342,2023-09-30,4,238.14,0.1,857.3
O000938,C009073,P000274,2026-12-31,5,479.05,0.0,2395.25
O000939,C086657,P000113,2022-12-21,1,27.09,0.2,21.67
O000940,C020892,P000044,2023-06-13,1,396.87,0.2,317.5
O000941,C085069,P000401,2027-03-16,1,370.03,0.1,333.03
O000942,C022952,P000319,2024-11-13,1,229.26,0.0,229.26
O000943,C098092,P000235,2024-07-27,2,167.88,0.2,268.61
O000944,C085374,P000458,2023-10-16,3,222.66,0.1,601.18
O000945,C026540,P000455,2026-05-07,1,50.75,0.1,45.68
O000946,C080441,P000222,2026-04-06,2,79.72,0.0,159.44
O000947,C036268,P000292,2025-05-03,1,151.22,0.0,151.22
O000948,C050716,P000484,2026-11-18,4,159.44,0.0,637.76
O000949,C024128,P000354,2023-12-13,5,190.01,0.0,950.05
O000950,C098604,P000250,2026-03-07,4,98.77,0.2,316.06
O000951,C008562,P000306,2026-10-21,2,123.39,0.2,197.42
O000952,C071820,P000272,2025-06-21,3,289.89,0.2,695.74
O000953,C097142,P000360,2027-06-26,4,119.97,0.2,383.9
O000954,C025664,P000346,2027-05-24,3,759.11,0.2,1821.86
O000955,C086893,P000049,2024-11-26,3,273.64,0.1,738.83
O000956,C073912,P000397,2025-04-12,1,238.49,0.2,190.79
O000957,C092882,P000275,2023-05-07,2,194.89,0.0,389.78
O000958,C002969,P000129,2026-08-13,1,378.09,0.1,340.28
O000959,C021119,P000482,2026-06-27,5,85.9,0.2,343.6
O000960,C045221,P000404,2027-02-12,1,34.38,0.0,34.38
O000961,C042675,P000399,2026-04-18,3,43.31,0.2,103.94
O000962,C069801,P000174,2024-01-18,3,130.91,0.0,392.73
O000963,C070247,P000428,2027-09-13,5,604.04,0.2,2416.16
O000964,C071788,P000403,2025-07-09,1,269.48,0.0,269.48
O000965,C040590,P000375,2023-12-28,4,94.56,0.1,340.42
O000966,C049734,P000137,2025-03-09,2,473.02,0.1,851.44
O000967,C027037,P000061,2023-08-25,2,106.31,0.2,170.1
O000968,C061386,P000358,2025-07-07,5,310.81,0.0,1554.05
O000969,C091767,P000101,2027-07-11,1,492.82,0.2,394.26
O000970,C033210,P000413,2026-08-17,1,156.31,0.1,140.68
O000971,C019838,P000224,2024-04-03,4,79.86,0.2,255.55
O000972,C069586,P000356,2025-07-06,3,258.28,0.2,619.87
O000973,C063409,P000019,2023-04-03,4,136.7,0.2,437.44
O000974,C049070,P000272,2025-04-16,3,289.89,0.1,782.7
O000975,C040121,P000371,2025-03-20,1,215.75,0.0,215.75
O000976,C077832,P000449,2023-03-06,1,350.76,0.0,350.76
O000977,C018778,P000298,2026-08-16,5,115.28,0.1,518.76
O000978,C006417,P000205,2025-07-26,4,197.38,0.1,710.57
O000979,C008570,P000465,2024-01-14,5,446.21,0.0,2231.05
O000980,C038889,P000339,2024-04-04,4,155.74,0.1,560.66
O000981,C094154,P000367,2024-04-17,2,171.3,0.2,274.08
O000982,C000607,P000124,2025-07-11,1,200.65,0.0,200.65
O000983,C078402,P000172,2026-06-15,4,67.69,0.2,216.61
O000984,C006057,P000164,2025-10-23,2,74.23,0.1,133.61
O000985,C037718,P000484,2023-12-15,3,159.44,0.1,430.49
O000986,C052887,P000437,2026-05-31,5,24.86,0.1,111.87
O000987,C027187,P000102,2021-12-22,1,171.77,0.0,171.77
O000988,C007291,P000372,2023-08-26,1,166.32,0.0,166.32
O000989,C060963,P000447,2024-12-23,4,39.23,0.2,125.54
O000990,C000210,P000412,2024-06-06,2,48.68,0.1,87.62
O000991,C085101,P000429,2025-02-17,2,29.23,0.2,46.77
O000992,C056682,P000101,2023-11-21,1,492.82,0.2,394.26
O000993,C033661,P000083,2025-06-03,2,200.97,0.2,321.55
O000994,C000816,P000427,2025-03-03,5,525.7,0.2,2102.8
O000995,C039985,P000030,2024-03-12,3,119.58,0.2,286.99
O000996,C023111,P000376,2023-03-31,5,241.8,0.1,1088.1
O000997,C092881,P000244,2026-06-18,4,259.67,0.2,830.94
O000998,C002916,P000146,2026-04-25,2,59.93,0.2,95.89
O000999,C091612,P000015,2023-02-16,5,136.78,0.2,547.12
O001000,C023837,P000448,2025-12-23,1,92.59,0.1,83.33
O001001,C007969,P000143,2025-10-30,3,562.88,0.0,1688.64
O001002,C036698,P000289,2022-07-18,3,221.53,0.0,664.59
O001003,C043641,P000108,2022-07-02,1,614.96,0.2,491.97
O001004,C058659,P000109,2027-04-06,5,111.76,0.0,558.8
O001005,C066072,P000163,2025-02-06,2,221.57,0.0,443.14
O001006,C017402,P000201,2025-07-31,1,63.58,0.0,63.58
O001007,C085992,P000431,2026-06-03,1,435.79,0.0,435.79
O001008,C055383,P000370,2027-05-12,2,99.18,0.2,158.69
O001009,C009240,P000429,2024-05-14,4,29.23,0.2,93.54
O001010,C040324,P000113,2025-07-10,4,27.09,0.1,97.52
O001011,C089546,P000120,2024-07-03,5,293.79,0.2,1175.16
O001012,C030715,P000294,2025-07-07,2,241.99,0.0,483.98
O001013,C069254,P000085,2025-12-09,4,241.37,0.2,772.38
O001014,C057245,P000469,2024-04-18,2,417.78,0.2,668.45
O001015,C050383,P000201,2023-12-06,3,63.58,0.0,190.74
O001016,C018441,P000050,2027-02-01,4,251.43,0.0,1005.72
O001017,C023157,P000103,2022-07-24,2,417.82,0.2,668.51
O001018,C060354,P000320,2025-02-02,5,189.96,0.2,759.84
O001019,C059392,P000189,2023-02-02,2,780.07,0.0,1560.14
O001020,C085593,P000226,2027-04-08,3,221.41,0.0,664.23
O001021,C052582,P000007,2026-09-28,3,843.85,0.1,2278.4
O001022,C024882,P000112,2024-08-13,5,167.22,0.2,668.88
O001023,C029647,P000200,2024-06-13,1,221.34,0.2,177.07
O001024,C064506,P000441,2024-05-13,3,57.77,0.0,173.31
O001025,C063435,P000210,2027-08-02,1,216.36,0.2,173.09
O001026,C017298,P000124,2022-03-24,3,200.65,0.2,481.56
O001027,C076077,P000070,2024-01-05,2,157.81,0.2,252.5
O001028,C084640,P000391,2022-03-16,2,26.6,0.0,53.2
O001029,C040980,P000370,2023-11-19,5,99.18,0.1,446.31
O001030,C044822,P000480,2022-08-07,1,146.49,0.1,131.84
O001031,C027302,P000323,2025-10-09,1,217.24,0.2,173.79
O001032,C085901,P000248,2026-08-23,1,292.94,0.1,263.65
O001033,C013295,P000280,2025-06-05,2,167.53,0.1,301.55
O001034,C087275,P000364,2024-03-18,4,858.13,0.1,3089.27
O001035,C024423,P000147,2024-03-26,1,243.59,0.0,243.59
O001036,C046861,P000033,2024-03-28,5,171.34,0.1,771.03
O001037,C064411,P000322,2024-11-28,4,112.04,0.0,448.16
O001038,C091126,P000340,2022-11-18,4,117.95,0.0,471.8
O001039,C097028,P000152,2027-12-21,5,109.27,0.2,437.08
O001040,C065632,P000012,2022-11-07,1,557.86,0.2,446.29
O001041,C082807,P000448,2022-05-31,2,92.59,0.1,166.66
O001042,C007967,P000485,2025-06-14,1,387.88,0.1,349.09
O001043,C064042,P000263,2024-11-28,3,227.31,0.1,613.74
O001044,C091220,P000391,2024-11-12,4,26.6,0.1,95.76
O001045,C026869,P000233,2022-12-20,5,160.95,0.2,643.8
O001046,C031318,P000080,2026-08-09,2,212.38,0.1,382.28
O001047,C077631,P000239,2022-10-11,1,820.42,0.0,820.42
O001048,C081493,P000470,2023-07-14,4,21.38,0.2,68.42
O001049,C062371,P000226,2026-03-31,3,221.41,0.1,597.81
O001050,C064208,P000038,2025-08-29,4,419.78,0.0,1679.12
O001051,C060354,P000048,2024-06-18,1,768.82,0.2,615.06
O001052,C063490,P000035,2025-12-04,4,101.86,0.1,366.7
O001053,C031072,P000445,2021-10-08,5,208.78,0.0,1043.9
O001054,C083033,P000442,2024-01-03,3,90.63,0.0,271.89
O001055,C040683,P000152,2022-06-10,2,109.27,0.0,218.54
O001056,C011190,P000201,2025-07-09,3,63.58,0.2,152.59
O001057,C065865,P000042,2027-04-06,5,42.22,0.1,189.99
O001058,C059117,P000219,2026-11-25,2,383.9,0.0,767.8
O001059,C064296,P000222,2024-05-14,5,79.72,0.1,358.74
O001060,C059084,P000114,2024-02-06,5,283.59,0.1,1276.16
O001061,C062355,P000307,2023-12-22,1,254.53,0.1,229.08
O001062,C043543,P000381,2026-05-05,5,141.87,0.1,638.42
O001063,C064969,P000445,2025-07-25,3,208.78,0.0,626.34
O001064,C064495,P000123,2025-01-18,4,122.76,0.1,441.94
O001065,C068266,P000028,2026-03-22,3,134.62,0.1,363.47
O001066,C048290,P000342,2023-08-08,4,238.14,0.2,762.05
O001067,C081381,P000089,2026-06-27,5,38.62,0.1,173.79
O001068,C007439,P000207,2022-05-09,2,568.32,0.0,1136.64
O001069,C045179,P000072,2024-11-29,5,234.93,0.1,1057.19
O001070,C006882,P000327,2024-06-12,2,265.39,0.1,477.7
O001071,C001218,P000363,2025-03-23,3,384.8,0.1,1038.96
O001072,C043767,P000271,2025-12-03,3,693.09,0.2,1663.42
O001073,C036190,P000436,2025-08-30,3,118.7,0.2,284.88
O001074,C001871,P000130,2023-02-14,2,224.68,0.1,404.42
O001075,C043530,P000223,2026-05-26,2,198.94,0.1,358.09
O001076,C054745,P000111,2025-12-13,4,414.39,0.2,1326.05
O001077,C054411,P000379,2024-04-15,5,681.1,0.0,3405.5
O001078,C048114,P000163,2024-01-17,3,221.57,0.0,664.71
O001079,C040953,P000470,2025-05-12,3,21.38,0.1,57.73
O001080,C074935,P000341,2025-10-07,1,46.13,0.2,36.9
O001081,C076724,P000217,2028-02-11,3,290.29,0.2,696.7
O001082,C059908,P000386,2025-06-19,2,70.84,0.0,141.68
O001083,C038576,P000210,2024-03-03,2,216.36,0.2,346.18
O001084,C008854,P000162,2026-10-06,2,783.97,0.2,1254.35
O001085,C038027,P000170,2027-05-03,4,111.92,0.2,358.14
O001086,C079316,P000212,2026-09-19,1,280.16,0.1,252.14
O001087,C058237,P000454,2027-01-30,5,129.66,0.1,583.47
O001088,C063717,P000310,2023-09-03,3,726.25,0.0,2178.75
O001089,C026172,P000347,2023-03-17,3,189.06,0.2,453.74
O001090,C022427,P000320,2025-01-25,4,189.96,0.1,683.86
O001091,C025971,P000360,2025-05-13,2,119.97,0.1,215.95
O001092,C091300,P000099,2026-03-03,4,666.15,0.1,2398.14
O001093,C083011,P000153,2025-01-13,3,134.61,0.1,363.45
O001094,C067102,P000449,2026-04-02,3,350.76,0.2,841.82
O001095,C064625,P000368,2025-07-11,2,180.79,0.0,361.58
O001096,C000824,P000411,2024-09-12,2,70.22,0.0,140.44
O001097,C028357,P000275,2027-12-20,1,194.89,0.0,194.89
O001098,C088427,P000260,2024-01-22,1,240.98,0.0,240.98
O001099,C088151,P000422,2026-10-26,4,435.35,0.2,1393.12
O001100,C098677,P000128,2024-10-23,4,296.89,0.2,950.05
O001101,C033490,P000484,2022-08-23,3,159.44,0.2,382.66
O001102,C078904,P000132,2024-07-31,5,225.41,0.1,1014.34
O001103,C054976,P000200,2027-06-06,5,221.34,0.0,1106.7
O001104,C037299,P000033,2023-05-13,4,171.34,0.0,685.36
O001105,C033609,P000468,2026-02-18,3,177.83,0.2,426.79
O001106,C024519,P000480,2025-12-18,5,146.49,0.2,585.96
O001107,C027548,P000362,2024-09-02,3,279.2,0.0,837.6
O001108,C029003,P000365,2025-09-12,3,428.75,0.0,1286.25
O001109,C053365,P000329,2023-01-20,2,156.22,0.2,249.95
O001110,C015724,P000446,2025-06-01,4,84.91,0.2,271.71
O001111,C029733,P000205,2024-06-15,5,197.38,0.2,789.52
O001112,C035917,P000320,2026-11-11,3,189.96,0.2,455.9
O001113,C029903,P000331,2023-07-30,2,44.57,0.2,71.31
O001114,C050897,P000187,2022-10-11,1,668.34,0.2,534.67
O001115,C061576,P000400,2024-09-23,5,809.81,0.1,3644.14
O001116,C010224,P000017,2024-01-25,5,278.48,0.0,1392.4
O001117,C054536,P000008,2023-04-29,2,337.01,0.2,539.22
O001118,C014300,P000218,2024-09-17,5,57.64,0.0,288.2
O001119,C025969,P000475,2027-03-24,5,55.05,0.1,247.72
O001120,C080254,P000370,2025-02-11,5,99.18,0.2,396.72
O001121,C085051,P000254,2026-10-15,1,91.42,0.1,82.28
O001122,C072480,P000068,2025-03-08,5,277.43,0.1,1248.44
O001123,C037552,P000022,2026-02-16,5,212.66,0.2,850.64
O001124,C064195,P000006,2024-07-06,5,187.93,0.1,845.68
O001125,C001120,P000445,2024-09-04,2,208.78,0.1,375.8
O001126,C030291,P000227,2024-11-16,5,210.44,0.2,841.76
O001127,C038693,P000486,2022-03-04,5,170.93,0.2,683.72
O001128,C058424,P000049,2022-03-11,5,273.64,0.0,1368.2
O001129,C039630,P000298,2022-07-16,4,115.28,0.1,415.01
O001130,C044429,P000242,2024-03-26,4,154.2,0.0,616.8
O001131,C035633,P000297,2025-09-03,2,204.53,0.0,409.06
O001132,C051049,P000152,2027-08-15,4,109.27,0.0,437.08
O001133,C060149,P000483,2026-10-18,5,267.28,0.1,1202.76
O001134,C085988,P000374,2023-09-05,4,209.54,0.1,754.34
O001135,C079909,P000135,2026-07-30,5,837.86,0.0,4189.3
O001136,C015435,P000388,2023-06-25,1,325.35,0.0,325.35
O001137,C094891,P000461,2025-04-15,1,131.69,0.2,105.35
O001138,C027871,P000411,2026-09-30,2,70.22,0.2,112.35
O001139,C027404,P000143,2022-12-25,3,562.88,0.0,1688.64
O001140,C021416,P000121,2025-03-19,1,52.81,0.0,52.81
O001141,C096478,P000093,2026-06-26,1,182.08,0.2,145.66
O001142,C056875,P000288,2021-08-30,2,792.18,0.1,1425.92
O001143,C034430,P000171,2023-05-19,4,808.81,0.0,3235.24
O001144,C098301,P000276,2026-03-10,2,23.29,0.1,41.92
O001145,C042021,P000023,2026-05-30,2,292.92,0.2,468.67
O001146,C099480,P000461,2023-11-17,1,131.69,0.0,131.69
O001147,C047866,P000220,2024-08-20,5,303.67,0.2,1214.68
O001148,C063238,P000029,2024-01-22,4,21.85,0.1,78.66
O001149,C023411,P000499,2023-09-13,3,154.58,0.1,417.37
O001150,C065864,P000470,2023-06-09,2,21.38,0.0,42.76
O001151,C071640,P000310,2026-10-04,2,726.25,0.2,1162.0
O001152,C079718,P000147,2023-09-23,2,243.59,0.0,487.18
O001153,C066903,P000300,2023-09-27,1,209.08,0.0,209.08
O001154,C097425,P000102,2025-05-04,5,171.77,0.0,858.85
O001155,C082233,P000257,2022-01-19,4,266.66,0.1,959.98
O001156,C055208,P000025,2022-10-05,3,458.68,0.0,1376.04
O001157,C024797,P000163,2025-04-12,1,221.57,0.2,177.26
O001158,C079937,P000055,2027-01-26,1,71.22,0.2,56.98
O001159,C028113,P000198,2025-12-27,3,124.46,0.1,336.04
O001160,C031409,P000313,2024-07-03,3,93.23,0.2,223.75
O001161,C052410,P000034,2025-05-05,5,296.86,0.2,1187.44
O001162,C076453,P000291,2026-09-02,2,253.44,0.0,506.88
O001163,C034189,P000166,2025-05-03,1,151.26,0.1,136.13
O001164,C027359,P000462,2026-05-27,1,290.05,0.2,232.04
O001165,C010265,P000287,2026-08-02,4,443.35,0.2,1418.72
O001166,C083413,P000050,2027-09-08,4,251.43,0.0,1005.72
O001167,C054419,P000407,2027-07-13,1,197.76,0.1,177.98
O001168,C087775,P000331,2026-02-23,4,44.57,0.0,178.28
O001169,C003924,P000299,2027-11-13,5,667.9,0.2,2671.6
O001170,C024578,P000435,2024-08-24,3,203.71,0.2,488.9
O001171,C059300,P000015,2025-03-02,3,136.78,0.0,410.34
O001172,C061198,P000006,2024-10-20,2,187.93,0.1,338.27
O001173,C049801,P000003,2021-12-20,3,694.52,0.2,1666.85
O001174,C057205,P000019,2022-08-23,4,136.7,0.1,492.12
O001175,C001980,P000179,2025-09-27,5,36.08,0.2,144.32
O001176,C086315,P000064,2025-07-10,3,51.47,0.1,138.97
O001177,C034019,P000450,2022-02-22,3,190.88,0.1,515.38
O001178,C058584,P000159,2025-05-27,4,297.83,0.0,1191.32
O001179,C099004,P000076,2027-04-15,2,228.24,0.2,365.18
O001180,C071791,P000148,2025-07-17,5,176.44,0.0,882.2
O001181,C054814,P000319,2025-12-19,4,229.26,0.1,825.34
O001182,C062700,P000386,2024-05-19,5,70.84,0.1,318.78
O001183,C082803,P000212,2022-07-29,5,280.16,0.0,1400.8
O001184,C030822,P000158,2025-04-20,1,447.65,0.1,402.88
O001185,C080569,P000104,2025-06-11,2,801.36,0.2,1282.18
O001186,C060050,P000167,2023-02-10,2,62.72,0.0,125.44
O001187,C027739,P000370,2024-03-08,1,99.18,0.2,79.34
O001188,C078489,P000362,2023-07-14,1,279.2,0.1,251.28
O001189,C019453,P000237,2023-07-30,4,227.97,0.0,911.88
O001190,C065298,P000281,2023-08-15,5,152.85,0.1,687.82
O001191,C058448,P000251,2024-02-02,1,22.03,0.0,22.03
O001192,C023340,P000439,2022-04-20,4,533.95,0.2,1708.64
O001193,C051319,P000076,2023-04-28,1,228.24,0.2,182.59
O001194,C059563,P000476,2022-12-08,5,203.92,0.1,917.64
O001195,C052106,P000240,2025-04-21,2,76.02,0.2,121.63
O001196,C004046,P000189,2023-11-02,3,780.07,0.2,1872.17
O001197,C098415,P000027,2025-09-25,3,249.5,0.1,673.65
O001198,C075384,P000219,2024-05-29,1,383.9,0.2,307.12
O001199,C035388,P000125,2022-08-09,4,156.69,0.0,626.76
O001200,C023510,P000082,2026-12-11,1,221.74,0.0,221.74
O001201,C057071,P000112,2024-02-10,1,167.22,0.2,133.78
O001202,C058264,P000136,2025-12-30,2,66.76,0.2,106.82
O001203,C059489,P000145,2026-07-12,2,191.73,0.0,383.46
O001204,C053209,P000121,2023-09-20,2,52.81,0.1,95.06
O001205,C053657,P000084,2025-12-06,3,299.03,0.1,807.38
O001206,C079655,P000230,2024-02-03,4,273.85,0.2,876.32
O001207,C011326,P000309,2025-02-26,3,38.38,0.2,92.11
O001208,C061180,P000314,2023-11-04,2,240.85,0.0,481.7
O001209,C041654,P000165,2025-11-19,4,35.83,0.0,143.32
O001210,C024309,P000201,2025-01-13,4,63.58,0.0,254.32
O001211,C093280,P000327,2023-10-08,4,265.39,0.0,1061.56
O001212,C047092,P000315,2023-09-02,3,86.17,0.0,258.51
O001213,C025612,P000412,2025-09-13,1,48.68,0.1,43.81
O001214,C056624,P000183,2027-07-04,5,881.98,0.1,3968.91
O001215,C001459,P000062,2026-02-09,4,143.4,0.2,458.88
O001216,C029927,P000381,2025-08-17,1,141.87,0.0,141.87
O001217,C003776,P000499,2026-03-08,2,154.58,0.0,309.16
O001218,C051944,P000245,2024-04-10,5,760.65,0.0,3803.25
O001219,C037197,P000421,2025-12-03,4,106.2,0.0,424.8
O001220,C029141,P000244,2024-05-29,3,259.67,0.2,623.21
O001221,C002863,P000020,2025-05-02,1,162.46,0.2,129.97
O001222,C051165,P000045,2025-02-23,2,290.75,0.1,523.35
O001223,C008198,P000441,2023-04-14,3,57.77,0.1,155.98
O001224,C097992,P000282,2026-02-22,1,206.16,0.0,206.16
O001225,C047482,P000248,2023-07-08,5,292.94,0.0,1464.7
O001226,C047124,P000225,2023-03-17,4,125.66,0.1,452.38
O001227,C073422,P000271,2027-03-29,2,693.09,0.2,1108.94
O001228,C095289,P000120,2027-01-01,5,293.79,0.1,1322.06
O001229,C073177,P000063,2027-04-19,2,94.95,0.2,151.92
O001230,C054321,P000331,2024-12-08,4,44.57,0.2,142.62
O001231,C034937,P000299,2022-12-22,4,667.9,0.1,2404.44
O001232,C043030,P000499,2025-06-06,1,154.58,0.0,154.58
O001233,C012850,P000025,2026-09-16,3,458.68,0.0,1376.04
O001234,C002576,P000485,2022-03-21,4,387.88,0.1,1396.37
O001235,C042380,P000313,2026-03-02,5,93.23,0.0,466.15
O001236,C074391,P000473,2026-04-08,3,122.68,0.1,331.24
O001237,C005865,P000467,2024-04-26,5,64.85,0.2,259.4
O001238,C093598,P000310,2023-07-17,3,726.25,0.1,1960.88
O001239,C084576,P000500,2025-05-05,2,466.64,0.2,746.62
O001240,C021512,P000080,2023-05-12,2,212.38,0.1,382.28
O001241,C015085,P000302,2024-05-07,1,68.37,0.2,54.7
O001242,C000798,P000169,2022-09-24,3,432.55,0.0,1297.65
O001243,C092506,P000499,2024-01-24,2,154.58,0.0,309.16
O001244,C051074,P000181,2028-06-08,2,78.18,0.1,140.72
O001245,C018527,P000073,2024-11-09,5,478.37,0.1,2152.66
O001246,C011741,P000090,2026-05-31,5,272.29,0.2,1089.16
O001247,C034044,P000041,2025-01-17,3,855.35,0.2,2052.84
O001248,C017272,P000254,2024-01-03,1,91.42,0.0,91.42
O001249,C090971,P000298,2023-06-20,1,115.28,0.1,103.75
O001250,C091323,P000409,2023-02-21,5,273.58,0.0,1367.9
O001251,C015421,P000117,2024-12-07,5,172.05,0.1,774.22
O001252,C000442,P000300,2024-06-16,5,209.08,0.1,940.86
O001253,C048099,P000009,2026-03-03,1,20.7,0.1,18.63
O001254,C091489,P000107,2027-02-12,1,477.15,0.1,429.44
